series,state,year,month,rate
LASST220000000000003,22,2015,01,7
LASST220000000000003,22,2015,02,6.7
LASST220000000000003,22,2015,03,6.6
LASST220000000000003,22,2015,04,6.6
LASST220000000000003,22,2015,05,6.6
LASST220000000000003,22,2015,06,6.4
LASST220000000000003,22,2015,07,6.2
LASST220000000000003,22,2015,08,6
LASST220000000000003,22,2015,09,6
LASST230000000000003,23,2006,01,4.5
LASST230000000000003,23,2006,02,4.5
LASST230000000000003,23,2006,03,4.4
LASST230000000000003,23,2006,04,4.4
LASST230000000000003,23,2006,05,4.5
LASST230000000000003,23,2006,06,4.6
LASST230000000000003,23,2006,07,4.6
LASST230000000000003,23,2006,08,4.7
LASST230000000000003,23,2006,09,4.7
LASST230000000000003,23,2006,10,4.7
LASST230000000000003,23,2006,11,4.6
LASST230000000000003,23,2006,12,4.5
LASST230000000000003,23,2007,01,4.5
LASST230000000000003,23,2007,02,4.5
LASST230000000000003,23,2007,03,4.5
LASST230000000000003,23,2007,04,4.5
LASST230000000000003,23,2007,05,4.6
LASST230000000000003,23,2007,06,4.7
LASST230000000000003,23,2007,07,4.7
LASST230000000000003,23,2007,08,4.8
LASST230000000000003,23,2007,09,4.9
LASST230000000000003,23,2007,10,4.9
LASST230000000000003,23,2007,11,4.9
LASST230000000000003,23,2007,12,4.9
LASST230000000000003,23,2008,01,4.8
LASST230000000000003,23,2008,02,4.8
LASST230000000000003,23,2008,03,4.9
LASST230000000000003,23,2008,04,4.9
LASST230000000000003,23,2008,05,5.1
LASST230000000000003,23,2008,06,5.2
LASST230000000000003,23,2008,07,5.4
LASST230000000000003,23,2008,08,5.6
LASST230000000000003,23,2008,09,5.8
LASST230000000000003,23,2008,10,6.2
LASST230000000000003,23,2008,11,6.6
LASST230000000000003,23,2008,12,7
LASST230000000000003,23,2009,01,7.4
LASST230000000000003,23,2009,02,7.8
LASST230000000000003,23,2009,03,8.1
LASST230000000000003,23,2009,04,8.2
LASST230000000000003,23,2009,05,8.3
LASST230000000000003,23,2009,06,8.3
LASST230000000000003,23,2009,07,8.3
LASST230000000000003,23,2009,08,8.2
LASST230000000000003,23,2009,09,8.2
LASST230000000000003,23,2009,10,8.2
LASST230000000000003,23,2009,11,8.2
LASST230000000000003,23,2009,12,8.2
LASST230000000000003,23,2010,01,8.2
LASST230000000000003,23,2010,02,8.2
LASST230000000000003,23,2010,03,8.2
LASST230000000000003,23,2010,04,8.1
LASST230000000000003,23,2010,05,8.1
LASST230000000000003,23,2010,06,8.1
LASST230000000000003,23,2010,07,8.1
LASST230000000000003,23,2010,08,8.1
LASST230000000000003,23,2010,09,8.1
LASST230000000000003,23,2010,10,8.1
LASST230000000000003,23,2010,11,8.1
LASST230000000000003,23,2010,12,8.1
LASST230000000000003,23,2011,01,8
LASST230000000000003,23,2011,02,8
LASST230000000000003,23,2011,03,8
LASST230000000000003,23,2011,04,8
LASST230000000000003,23,2011,05,7.9
LASST230000000000003,23,2011,06,7.9
LASST230000000000003,23,2011,07,7.9
LASST230000000000003,23,2011,08,7.8
LASST230000000000003,23,2011,09,7.8
LASST230000000000003,23,2011,10,7.7
LASST230000000000003,23,2011,11,7.7
LASST230000000000003,23,2011,12,7.7
LASST230000000000003,23,2012,01,7.6
LASST230000000000003,23,2012,02,7.6
LASST230000000000003,23,2012,03,7.6
LASST230000000000003,23,2012,04,7.6
LASST230000000000003,23,2012,05,7.5
LASST230000000000003,23,2012,06,7.5
LASST230000000000003,23,2012,07,7.5
LASST230000000000003,23,2012,08,7.4
LASST230000000000003,23,2012,09,7.4
LASST230000000000003,23,2012,10,7.3
LASST230000000000003,23,2012,11,7.2
LASST230000000000003,23,2012,12,7.2
LASST230000000000003,23,2013,01,7.1
LASST230000000000003,23,2013,02,7
LASST230000000000003,23,2013,03,6.9
LASST230000000000003,23,2013,04,6.8
LASST230000000000003,23,2013,05,6.7
LASST230000000000003,23,2013,06,6.6
LASST230000000000003,23,2013,07,6.6
LASST230000000000003,23,2013,08,6.5
LASST230000000000003,23,2013,09,6.4
LASST230000000000003,23,2013,10,6.3
LASST230000000000003,23,2013,11,6.2
LASST230000000000003,23,2013,12,6.1
LASST230000000000003,23,2014,01,6
LASST230000000000003,23,2014,02,5.9
LASST230000000000003,23,2014,03,5.8
LASST230000000000003,23,2014,04,5.8
LASST230000000000003,23,2014,05,5.7
LASST230000000000003,23,2014,06,5.7
LASST230000000000003,23,2014,07,5.7
LASST230000000000003,23,2014,08,5.6
LASST230000000000003,23,2014,09,5.6
LASST230000000000003,23,2014,10,5.6
LASST230000000000003,23,2014,11,5.5
LASST230000000000003,23,2014,12,5.5
LASST230000000000003,23,2015,01,5.2
LASST230000000000003,23,2015,02,5
LASST230000000000003,23,2015,03,4.8
LASST230000000000003,23,2015,04,4.7
LASST230000000000003,23,2015,05,4.7
LASST230000000000003,23,2015,06,4.7
LASST230000000000003,23,2015,07,4.6
LASST230000000000003,23,2015,08,4.5
LASST230000000000003,23,2015,09,4.4
LASST240000000000003,24,2006,01,3.7
LASST240000000000003,24,2006,02,3.7
LASST240000000000003,24,2006,03,3.8
LASST240000000000003,24,2006,04,3.8
LASST240000000000003,24,2006,05,3.9
LASST240000000000003,24,2006,06,4
LASST240000000000003,24,2006,07,4
LASST240000000000003,24,2006,08,4
LASST240000000000003,24,2006,09,4
LASST240000000000003,24,2006,10,3.9
LASST240000000000003,24,2006,11,3.8
LASST240000000000003,24,2006,12,3.8
LASST240000000000003,24,2007,01,3.7
LASST240000000000003,24,2007,02,3.6
LASST240000000000003,24,2007,03,3.5
LASST240000000000003,24,2007,04,3.5
LASST240000000000003,24,2007,05,3.5
LASST240000000000003,24,2007,06,3.5
LASST240000000000003,24,2007,07,3.5
LASST240000000000003,24,2007,08,3.5
LASST240000000000003,24,2007,09,3.5
LASST240000000000003,24,2007,10,3.5
LASST240000000000003,24,2007,11,3.5
LASST240000000000003,24,2007,12,3.4
LASST240000000000003,24,2008,01,3.4
LASST240000000000003,24,2008,02,3.5
LASST240000000000003,24,2008,03,3.6
LASST240000000000003,24,2008,04,3.7
LASST240000000000003,24,2008,05,3.9
LASST240000000000003,24,2008,06,4.1
LASST240000000000003,24,2008,07,4.3
LASST240000000000003,24,2008,08,4.6
LASST240000000000003,24,2008,09,4.8
LASST240000000000003,24,2008,10,5.1
LASST240000000000003,24,2008,11,5.5
LASST240000000000003,24,2008,12,5.8
LASST240000000000003,24,2009,01,6.2
LASST240000000000003,24,2009,02,6.5
LASST240000000000003,24,2009,03,6.8
LASST240000000000003,24,2009,04,6.9
LASST240000000000003,24,2009,05,7
LASST240000000000003,24,2009,06,7.1
LASST240000000000003,24,2009,07,7.2
LASST240000000000003,24,2009,08,7.2
LASST240000000000003,24,2009,09,7.3
LASST240000000000003,24,2009,10,7.4
LASST240000000000003,24,2009,11,7.5
LASST240000000000003,24,2009,12,7.6
LASST240000000000003,24,2010,01,7.7
LASST240000000000003,24,2010,02,7.8
LASST240000000000003,24,2010,03,7.7
LASST240000000000003,24,2010,04,7.7
LASST240000000000003,24,2010,05,7.6
LASST240000000000003,24,2010,06,7.6
LASST240000000000003,24,2010,07,7.5
LASST240000000000003,24,2010,08,7.5
LASST240000000000003,24,2010,09,7.5
LASST240000000000003,24,2010,10,7.5
LASST240000000000003,24,2010,11,7.4
LASST240000000000003,24,2010,12,7.4
LASST240000000000003,24,2011,01,7.3
LASST240000000000003,24,2011,02,7.2
LASST240000000000003,24,2011,03,7.2
LASST240000000000003,24,2011,04,7.1
LASST240000000000003,24,2011,05,7.2
LASST240000000000003,24,2011,06,7.2
LASST240000000000003,24,2011,07,7.2
LASST240000000000003,24,2011,08,7.2
LASST240000000000003,24,2011,09,7.1
LASST240000000000003,24,2011,10,7.1
LASST240000000000003,24,2011,11,7
LASST240000000000003,24,2011,12,6.9
LASST240000000000003,24,2012,01,6.9
LASST240000000000003,24,2012,02,6.9
LASST240000000000003,24,2012,03,6.9
LASST240000000000003,24,2012,04,6.9
LASST240000000000003,24,2012,05,6.9
LASST240000000000003,24,2012,06,6.9
LASST240000000000003,24,2012,07,6.9
LASST240000000000003,24,2012,08,6.9
LASST240000000000003,24,2012,09,6.8
LASST240000000000003,24,2012,10,6.8
LASST240000000000003,24,2012,11,6.8
LASST240000000000003,24,2012,12,6.8
LASST240000000000003,24,2013,01,6.8
LASST240000000000003,24,2013,02,6.8
LASST240000000000003,24,2013,03,6.7
LASST240000000000003,24,2013,04,6.7
LASST240000000000003,24,2013,05,6.6
LASST240000000000003,24,2013,06,6.6
LASST240000000000003,24,2013,07,6.5
LASST240000000000003,24,2013,08,6.4
LASST240000000000003,24,2013,09,6.4
LASST240000000000003,24,2013,10,6.3
LASST240000000000003,24,2013,11,6.2
LASST240000000000003,24,2013,12,6.1
LASST240000000000003,24,2014,01,6
LASST240000000000003,24,2014,02,6
LASST240000000000003,24,2014,03,5.9
LASST240000000000003,24,2014,04,5.9
LASST240000000000003,24,2014,05,5.8
LASST240000000000003,24,2014,06,5.8
LASST240000000000003,24,2014,07,5.8
LASST240000000000003,24,2014,08,5.7
LASST240000000000003,24,2014,09,5.6
LASST240000000000003,24,2014,10,5.6
LASST240000000000003,24,2014,11,5.5
LASST240000000000003,24,2014,12,5.5
LASST240000000000003,24,2015,01,5.5
LASST240000000000003,24,2015,02,5.4
LASST240000000000003,24,2015,03,5.4
LASST240000000000003,24,2015,04,5.3
LASST240000000000003,24,2015,05,5.3
LASST240000000000003,24,2015,06,5.2
LASST240000000000003,24,2015,07,5.2
LASST240000000000003,24,2015,08,5.1
LASST240000000000003,24,2015,09,5.1
LASST250000000000003,25,2006,01,4.9
LASST250000000000003,25,2006,02,4.9
LASST250000000000003,25,2006,03,4.9
LASST250000000000003,25,2006,04,4.9
LASST250000000000003,25,2006,05,4.9
LASST250000000000003,25,2006,06,4.9
LASST250000000000003,25,2006,07,4.9
LASST250000000000003,25,2006,08,4.9
LASST250000000000003,25,2006,09,4.9
LASST250000000000003,25,2006,10,4.9
LASST250000000000003,25,2006,11,4.9
LASST250000000000003,25,2006,12,4.8
LASST250000000000003,25,2007,01,4.8
LASST250000000000003,25,2007,02,4.7
LASST250000000000003,25,2007,03,4.7
LASST250000000000003,25,2007,04,4.7
LASST250000000000003,25,2007,05,4.7
LASST250000000000003,25,2007,06,4.6
LASST250000000000003,25,2007,07,4.6
LASST250000000000003,25,2007,08,4.6
LASST250000000000003,25,2007,09,4.6
LASST250000000000003,25,2007,10,4.6
LASST250000000000003,25,2007,11,4.6
LASST250000000000003,25,2007,12,4.6
LASST250000000000003,25,2008,01,4.7
LASST250000000000003,25,2008,02,4.8
LASST250000000000003,25,2008,03,4.9
LASST250000000000003,25,2008,04,5
LASST250000000000003,25,2008,05,5.2
LASST250000000000003,25,2008,06,5.4
LASST250000000000003,25,2008,07,5.6
LASST250000000000003,25,2008,08,5.8
LASST250000000000003,25,2008,09,6
LASST250000000000003,25,2008,10,6.3
LASST250000000000003,25,2008,11,6.6
LASST250000000000003,25,2008,12,6.9
LASST250000000000003,25,2009,01,7.2
LASST250000000000003,25,2009,02,7.5
LASST250000000000003,25,2009,03,7.8
LASST250000000000003,25,2009,04,8
LASST250000000000003,25,2009,05,8.2
LASST250000000000003,25,2009,06,8.4
LASST250000000000003,25,2009,07,8.6
LASST250000000000003,25,2009,08,8.7
LASST250000000000003,25,2009,09,8.8
LASST250000000000003,25,2009,10,8.8
LASST250000000000003,25,2009,11,8.8
LASST250000000000003,25,2009,12,8.8
LASST250000000000003,25,2010,01,8.8
LASST250000000000003,25,2010,02,8.7
LASST250000000000003,25,2010,03,8.7
LASST250000000000003,25,2010,04,8.5
LASST250000000000003,25,2010,05,8.4
LASST250000000000003,25,2010,06,8.3
LASST250000000000003,25,2010,07,8.2
LASST250000000000003,25,2010,08,8.1
LASST250000000000003,25,2010,09,8
LASST250000000000003,25,2010,10,7.9
LASST250000000000003,25,2010,11,7.9
LASST250000000000003,25,2010,12,7.8
LASST250000000000003,25,2011,01,7.7
LASST250000000000003,25,2011,02,7.6
LASST250000000000003,25,2011,03,7.5
LASST250000000000003,25,2011,04,7.4
LASST250000000000003,25,2011,05,7.3
LASST250000000000003,25,2011,06,7.2
LASST250000000000003,25,2011,07,7.1
LASST250000000000003,25,2011,08,7.1
LASST250000000000003,25,2011,09,7
LASST250000000000003,25,2011,10,6.9
LASST250000000000003,25,2011,11,6.9
LASST250000000000003,25,2011,12,6.8
LASST250000000000003,25,2012,01,6.7
LASST250000000000003,25,2012,02,6.7
LASST250000000000003,25,2012,03,6.7
LASST250000000000003,25,2012,04,6.6
LASST250000000000003,25,2012,05,6.6
LASST250000000000003,25,2012,06,6.6
LASST250000000000003,25,2012,07,6.7
LASST250000000000003,25,2012,08,6.7
LASST250000000000003,25,2012,09,6.7
LASST250000000000003,25,2012,10,6.7
LASST250000000000003,25,2012,11,6.7
LASST250000000000003,25,2012,12,6.7
LASST250000000000003,25,2013,01,6.7
LASST250000000000003,25,2013,02,6.7
LASST250000000000003,25,2013,03,6.7
LASST250000000000003,25,2013,04,6.7
LASST250000000000003,25,2013,05,6.8
LASST250000000000003,25,2013,06,6.7
LASST250000000000003,25,2013,07,6.7
LASST250000000000003,25,2013,08,6.6
LASST250000000000003,25,2013,09,6.5
LASST250000000000003,25,2013,10,6.4
LASST250000000000003,25,2013,11,6.3
LASST250000000000003,25,2013,12,6.2
LASST250000000000003,25,2014,01,6.1
LASST250000000000003,25,2014,02,6
LASST250000000000003,25,2014,03,5.9
LASST250000000000003,25,2014,04,5.8
LASST250000000000003,25,2014,05,5.8
LASST250000000000003,25,2014,06,5.7
LASST250000000000003,25,2014,07,5.7
LASST250000000000003,25,2014,08,5.6
LASST250000000000003,25,2014,09,5.6
LASST250000000000003,25,2014,10,5.5
LASST250000000000003,25,2014,11,5.4
LASST250000000000003,25,2014,12,5.3
LASST250000000000003,25,2015,01,5.1
LASST250000000000003,25,2015,02,4.9
LASST250000000000003,25,2015,03,4.8
LASST250000000000003,25,2015,04,4.7
LASST250000000000003,25,2015,05,4.6
LASST250000000000003,25,2015,06,4.7
LASST250000000000003,25,2015,07,4.7
LASST250000000000003,25,2015,08,4.7
LASST250000000000003,25,2015,09,4.6
LASST260000000000003,26,2006,01,6.8
LASST260000000000003,26,2006,02,6.8
LASST260000000000003,26,2006,03,6.9
LASST260000000000003,26,2006,04,6.9
LASST260000000000003,26,2006,05,7
LASST260000000000003,26,2006,06,7
LASST260000000000003,26,2006,07,7.1
LASST260000000000003,26,2006,08,7.1
LASST260000000000003,26,2006,09,7.2
LASST260000000000003,26,2006,10,7.2
LASST260000000000003,26,2006,11,7.1
LASST260000000000003,26,2006,12,7
LASST260000000000003,26,2007,01,7
LASST260000000000003,26,2007,02,6.9
LASST260000000000003,26,2007,03,6.9
LASST260000000000003,26,2007,04,6.9
LASST260000000000003,26,2007,05,6.9
LASST260000000000003,26,2007,06,7
LASST260000000000003,26,2007,07,7.1
LASST260000000000003,26,2007,08,7.2
LASST260000000000003,26,2007,09,7.3
LASST260000000000003,26,2007,10,7.4
LASST260000000000003,26,2007,11,7.4
LASST260000000000003,26,2007,12,7.3
LASST260000000000003,26,2008,01,7.3
LASST260000000000003,26,2008,02,7.3
LASST260000000000003,26,2008,03,7.4
LASST260000000000003,26,2008,04,7.6
LASST260000000000003,26,2008,05,7.8
LASST260000000000003,26,2008,06,8
LASST260000000000003,26,2008,07,8.2
LASST260000000000003,26,2008,08,8.4
LASST260000000000003,26,2008,09,8.7
LASST260000000000003,26,2008,10,9
LASST260000000000003,26,2008,11,9.5
LASST260000000000003,26,2008,12,10.1
LASST260000000000003,26,2009,01,11.2
LASST260000000000003,26,2009,02,12.2
LASST260000000000003,26,2009,03,13.1
LASST260000000000003,26,2009,04,13.8
LASST260000000000003,26,2009,05,14.4
LASST260000000000003,26,2009,06,14.9
LASST260000000000003,26,2009,07,14.7
LASST260000000000003,26,2009,08,14.6
LASST260000000000003,26,2009,09,14.4
LASST260000000000003,26,2009,10,14.2
LASST260000000000003,26,2009,11,14
LASST260000000000003,26,2009,12,13.9
LASST260000000000003,26,2010,01,13.7
LASST260000000000003,26,2010,02,13.5
LASST260000000000003,26,2010,03,13.3
LASST260000000000003,26,2010,04,13
LASST260000000000003,26,2010,05,12.7
LASST260000000000003,26,2010,06,12.4
LASST260000000000003,26,2010,07,12.2
LASST260000000000003,26,2010,08,12
LASST260000000000003,26,2010,09,11.9
LASST260000000000003,26,2010,10,11.7
LASST260000000000003,26,2010,11,11.4
LASST260000000000003,26,2010,12,11.2
LASST260000000000003,26,2011,01,10.9
LASST260000000000003,26,2011,02,10.7
LASST260000000000003,26,2011,03,10.6
LASST260000000000003,26,2011,04,10.5
LASST260000000000003,26,2011,05,10.5
LASST260000000000003,26,2011,06,10.5
LASST260000000000003,26,2011,07,10.4
LASST260000000000003,26,2011,08,10.3
LASST260000000000003,26,2011,09,10.1
LASST260000000000003,26,2011,10,9.8
LASST260000000000003,26,2011,11,9.6
LASST260000000000003,26,2011,12,9.4
LASST260000000000003,26,2012,01,9.2
LASST260000000000003,26,2012,02,9.1
LASST260000000000003,26,2012,03,9.1
LASST260000000000003,26,2012,04,9.1
LASST260000000000003,26,2012,05,9.1
LASST260000000000003,26,2012,06,9.1
LASST260000000000003,26,2012,07,9.1
LASST260000000000003,26,2012,08,9
LASST260000000000003,26,2012,09,9
LASST260000000000003,26,2012,10,9
LASST260000000000003,26,2012,11,9
LASST260000000000003,26,2012,12,9
LASST260000000000003,26,2013,01,8.9
LASST260000000000003,26,2013,02,8.9
LASST260000000000003,26,2013,03,8.8
LASST260000000000003,26,2013,04,8.7
LASST260000000000003,26,2013,05,8.6
LASST260000000000003,26,2013,06,8.6
LASST260000000000003,26,2013,07,8.5
LASST260000000000003,26,2013,08,8.5
LASST260000000000003,26,2013,09,8.4
LASST260000000000003,26,2013,10,8.3
LASST260000000000003,26,2013,11,8.2
LASST260000000000003,26,2013,12,8
LASST260000000000003,26,2014,01,7.9
LASST260000000000003,26,2014,02,7.8
LASST260000000000003,26,2014,03,7.6
LASST260000000000003,26,2014,04,7.5
LASST260000000000003,26,2014,05,7.3
LASST260000000000003,26,2014,06,7.1
LASST260000000000003,26,2014,07,7
LASST260000000000003,26,2014,08,6.8
LASST260000000000003,26,2014,09,6.7
LASST260000000000003,26,2014,10,6.6
LASST260000000000003,26,2014,11,6.5
LASST260000000000003,26,2014,12,6.4
LASST260000000000003,26,2015,01,6.3
LASST260000000000003,26,2015,02,5.9
LASST260000000000003,26,2015,03,5.6
LASST260000000000003,26,2015,04,5.4
LASST260000000000003,26,2015,05,5.5
LASST260000000000003,26,2015,06,5.5
LASST260000000000003,26,2015,07,5.3
LASST260000000000003,26,2015,08,5.1
LASST260000000000003,26,2015,09,5
LASST270000000000003,27,2006,01,4.1
LASST270000000000003,27,2006,02,4
LASST270000000000003,27,2006,03,4
LASST270000000000003,27,2006,04,3.9
LASST270000000000003,27,2006,05,3.8
LASST270000000000003,27,2006,06,3.8
LASST270000000000003,27,2006,07,3.9
LASST270000000000003,27,2006,08,3.9
LASST270000000000003,27,2006,09,4.1
LASST270000000000003,27,2006,10,4.2
LASST270000000000003,27,2006,11,4.3
LASST270000000000003,27,2006,12,4.3
LASST270000000000003,27,2007,01,4.4
LASST270000000000003,27,2007,02,4.4
LASST270000000000003,27,2007,03,4.5
LASST270000000000003,27,2007,04,4.5
LASST270000000000003,27,2007,05,4.5
LASST270000000000003,27,2007,06,4.6
LASST270000000000003,27,2007,07,4.6
LASST270000000000003,27,2007,08,4.7
LASST270000000000003,27,2007,09,4.7
LASST270000000000003,27,2007,10,4.7
LASST270000000000003,27,2007,11,4.7
LASST270000000000003,27,2007,12,4.7
LASST270000000000003,27,2008,01,4.7
LASST270000000000003,27,2008,02,4.8
LASST270000000000003,27,2008,03,4.9
LASST270000000000003,27,2008,04,5
LASST270000000000003,27,2008,05,5.2
LASST270000000000003,27,2008,06,5.3
LASST270000000000003,27,2008,07,5.5
LASST270000000000003,27,2008,08,5.6
LASST270000000000003,27,2008,09,5.8
LASST270000000000003,27,2008,10,6
LASST270000000000003,27,2008,11,6.3
LASST270000000000003,27,2008,12,6.7
LASST270000000000003,27,2009,01,7.1
LASST270000000000003,27,2009,02,7.4
LASST270000000000003,27,2009,03,7.7
LASST270000000000003,27,2009,04,7.9
LASST270000000000003,27,2009,05,8
LASST270000000000003,27,2009,06,8.1
LASST270000000000003,27,2009,07,8
LASST270000000000003,27,2009,08,8
LASST270000000000003,27,2009,09,7.9
LASST270000000000003,27,2009,10,7.9
LASST270000000000003,27,2009,11,7.8
LASST270000000000003,27,2009,12,7.8
LASST270000000000003,27,2010,01,7.7
LASST270000000000003,27,2010,02,7.7
LASST270000000000003,27,2010,03,7.6
LASST270000000000003,27,2010,04,7.5
LASST270000000000003,27,2010,05,7.4
LASST270000000000003,27,2010,06,7.3
LASST270000000000003,27,2010,07,7.2
LASST270000000000003,27,2010,08,7.2
LASST270000000000003,27,2010,09,7.2
LASST270000000000003,27,2010,10,7.2
LASST270000000000003,27,2010,11,7.1
LASST270000000000003,27,2010,12,7
LASST270000000000003,27,2011,01,6.8
LASST270000000000003,27,2011,02,6.7
LASST270000000000003,27,2011,03,6.6
LASST270000000000003,27,2011,04,6.6
LASST270000000000003,27,2011,05,6.6
LASST270000000000003,27,2011,06,6.5
LASST270000000000003,27,2011,07,6.5
LASST270000000000003,27,2011,08,6.4
LASST270000000000003,27,2011,09,6.2
LASST270000000000003,27,2011,10,6
LASST270000000000003,27,2011,11,5.9
LASST270000000000003,27,2011,12,5.8
